date,open,high,low,close,volume
1/2/2013,21.4793,21.7745,20.9749,21.6023,13767900
1/3/2013,21.5285,21.5285,21.0118,21.4239,16739300
1/4/2013,21.2947,21.4608,21.0671,21.1537,21372100
1/7/2013,21.0056,21.8053,21.0056,21.1963,17897100
1/8/2013,21.0917,21.307,20.5197,20.735,17863300
1/9/2013,20.6735,20.8826,20.6735,20.8519,18800400
1/10/2013,20.7042,20.9134,20.5012,20.9134,15658100
1/11/2013,20.9053,21.0983,20.756,21.0671,11191500
1/14/2013,21.1667,21.3161,21.036,21.2165,11584900
1/15/2013,20.98,21.6086,20.98,21.5339,13040200
1/16/2013,21.453,22.1189,21.4406,22.1189,16512700
1/17/2013,22.2496,22.8409,22.2496,22.6666,14424800
1/18/2013,22.6728,23.2268,22.4301,23.2268,17842200
1/22/2013,23.0151,23.1832,22.3617,22.6666,15809700
1/23/2013,22.9716,23.5504,22.7164,23.5255,10981600
1/24/2013,23.5193,23.9736,23.1707,23.3139,11327100
1/25/2013,23.3512,23.5504,22.8035,23.401,8934600
1/28/2013,23.4321,23.5691,22.8471,22.9591,7140100
1/29/2013,22.8471,23.3139,22.5608,23.2205,8838500
1/30/2013,22.9093,23.3543,22.9093,22.984,10841800
1/31/2013,22.928,22.984,22.5733,22.8347,10720700
2/1/2013,22.928,23.1521,22.7289,23.1396,9527500
2/4/2013,22.8035,23.2143,22.7475,23.2019,6348000
2/5/2013,23.289,23.4819,23.1396,23.1521,7284400
2/6/2013,23.0027,23.2019,22.9405,23.1147,5738900
2/7/2013,23.3823,23.3823,22.2808,22.6666,9872500
2/8/2013,22.6355,22.6666,22.2963,22.5608,13858700
2/11/2013,22.4861,22.5173,22.2496,22.3119,6032100
2/12/2013,22.2621,22.343,21.9073,22.0443,7473800
2/13/2013,22.0443,22.1376,21.8762,21.9509,4859800
2/14/2013,21.814,22.8596,21.7891,22.76,7570100
2/15/2013,22.984,23.5317,22.984,23.3886,13296300
2/19/2013,23.3637,23.8553,23.0961,23.7682,8292700
2/20/2013,23.7495,24.3532,23.4072,24.0296,8096400
2/21/2013,23.9549,24.2879,23.7682,24.1354,7260900
2/22/2013,24.1416,24.179,23.7371,23.9363,4490400
2/25/2013,23.986,24.0296,23.2579,23.2579,4665600
2/26/2013,23.401,23.401,23.0027,23.0836,4463000
2/27/2013,23.0089,23.0151,22.6542,22.8596,12238400
2/28/2013,22.816,23.1147,22.7164,22.9778,10321000
3/1/2013,22.9031,23.6935,22.7482,23.5317,8929400
3/4/2013,23.3574,23.8056,23.3574,23.7993,5420800
3/5/2013,23.93,24.0047,23.2081,23.345,6650400
3/6/2013,23.3761,23.5628,23.2579,23.4881,5489500
3/7/2013,23.4321,23.6562,23.3014,23.3326,4442500
3/8/2013,23.4259,23.4321,23.1272,23.2392,4114500
3/11/2013,23.1832,23.7433,23.0774,23.4446,4614400
3/12/2013,23.4633,23.8367,23.0587,23.1334,6523900
3/13/2013,23.1521,23.3947,23.0525,23.1334,3710600
3/14/2013,23.2952,23.3948,22.9405,23.3761,9859700
3/15/2013,23.3014,23.986,23.2019,23.9611,12208300
3/18/2013,23.6811,23.9549,23.6437,23.7495,5178700
3/19/2013,23.8056,23.8989,23.5504,23.874,5108400
3/20/2013,23.9611,24.3906,23.9051,24.3097,7072900
3/21/2013,24.1603,24.2537,23.9487,23.9549,4736100
3/22/2013,24.0047,24.2537,23.8367,24.2537,3323400
3/25/2013,24.347,24.596,24.2288,24.4715,6065000
3/26/2013,24.6271,25.2183,24.6271,25.0254,7249500
3/27/2013,25.0316,25.0752,24.6831,24.9881,4274800
3/28/2013,25.0565,25.3926,24.7547,25.3801,7263400
4/1/2013,24.8698,25.6042,24.8698,25.5917,5740000
4/2/2013,25.654,25.654,25.2183,25.3366,5510700
4/3/2013,25.3615,25.7971,25.1125,25.2494,4122100
4/4/2013,25.3739,26.0025,25.2831,25.8905,20687600
4/5/2013,25.71,25.8282,25.5731,25.71,14089800
4/8/2013,25.6851,26.0585,25.5606,25.9963,16449200
4/9/2013,26.1145,27.1103,26.015,26.4817,8673900
4/10/2013,26.544,27.241,26.4506,27.1477,7809200
4/11/2013,27.2734,27.4524,27.0787,27.1352,6494100
4/12/2013,26.9908,27.1918,26.7709,27.0661,4199800
4/15/2013,26.9279,27.0284,26.0109,26.0297,7152500
4/16/2013,26.1742,26.7144,25.835,26.6641,6998000
4/17/2013,26.4694,26.6516,26.0171,26.5322,5046200
4/18/2013,26.6139,26.7835,26.3124,26.5825,5009000
4/19/2013,26.7018,26.7458,26.5071,26.6264,6493200
4/22/2013,27.0096,28.1591,26.9342,27.7634,8531300
4/23/2013,28.0209,29.095,27.889,28.3538,9378100
4/24/2013,28.3538,28.4794,27.6,27.8387,5541300
4/25/2013,28.1088,28.1339,27.487,27.7885,5236900
4/26/2013,28.2344,29.0887,28.1088,28.7935,10096800
4/29/2013,28.7872,28.85,28.2973,28.4103,6024700
4/30/2013,28.2973,29.0385,28.2721,28.9254,6798600
5/1/2013,28.7307,28.9505,28.6113,28.6113,6398100
5/2/2013,28.693,28.693,27.5498,27.6314,9649400
5/3/2013,27.8324,28.1214,27.5309,28.0649,4641200
5/6/2013,28.2344,28.2344,27.7319,28.0083,4085700
5/7/2013,27.9518,28.2659,27.9016,28.2093,3745600
5/8/2013,28.2721,28.2973,27.2546,27.3174,6973200
5/9/2013,27.2232,27.9204,27.1666,27.7885,5046900
5/10/2013,27.7696,28.2721,27.7634,28.2721,4455800
5/13/2013,28.1339,28.1339,27.7445,27.9769,3738400
5/14/2013,27.6943,28.5925,27.6943,28.4857,5760300
5/15/2013,28.7181,29.4781,28.5674,28.9128,6702500
5/16/2013,28.9317,29.4593,28.9003,29.0259,4605300
5/17/2013,28.9128,29.7357,28.7998,29.6289,5244800
5/20/2013,29.5975,29.6101,28.938,29.0573,3537800
5/21/2013,29.0133,29.497,29.0008,29.2332,4708800
5/22/2013,29.1829,30.1502,28.7998,29.3714,5203500
5/23/2013,28.9694,29.4876,28.9065,29.2646,3306200
5/24/2013,29.051,29.1955,28.463,28.5422,4511700
5/28/2013,28.8249,28.9191,28.0774,28.5108,6181800
5/29/2013,28.1968,28.3789,27.5058,27.5623,6908400
5/30/2013,27.6817,28.3412,27.6817,27.9832,4852200
5/31/2013,27.8073,28.0711,26.8102,26.8149,9308800
6/3/2013,26.9342,27.3739,26.8526,27.2357,7176800
6/4/2013,27.2734,27.9329,27.2483,27.4053,4528400
6/5/2013,27.3174,27.5749,26.8149,27.0347,4801300
6/6/2013,27.1478,27.3676,26.7897,27.3237,4261300
6/7/2013,27.4618,27.8073,27.3237,27.6377,5463200
6/10/2013,27.845,27.845,27.1478,27.5875,4702700
6/11/2013,27.2043,27.6691,27.041,27.3802,3574800
6/12/2013,27.5812,27.6377,26.8337,26.8651,3742600
6/13/2013,26.6453,27.1352,25.188,27.1038,6096500
6/14/2013,26.997,27.3237,26.6955,27.1415,4078500
6/17/2013,27.2608,27.3237,26.8086,27.0159,3457700
6/18/2013,26.9908,27.3613,26.7772,27.3488,3644900
6/19/2013,27.3613,27.5309,27.0159,27.0347,3663300
6/20/2013,26.7897,26.8714,25.6968,25.791,7474900
6/21/2013,26.1679,26.8274,25.879,26.7709,9825700
6/24/2013,26.4254,26.6296,25.9543,26.3124,6042400
6/25/2013,26.4757,26.8651,26.1365,26.7772,4686900
6/26/2013,27.0724,27.3928,27.0253,27.2483,4733700
6/27/2013,27.3613,27.6252,26.8431,27.0913,5163900
6/28/2013,26.7144,26.9908,25.9543,25.9669,10753100
7/1/2013,26.0046,26.3375,25.7973,26.1365,4588200
7/2/2013,26.1176,26.7389,26.1176,26.5134,4365900
7/3/2013,26.3061,26.5762,26.1365,26.5259,2417500
7/5/2013,26.6641,26.9028,26.5762,26.8337,2743700
7/8/2013,26.9468,27.443,26.8965,27.4367,3978300
7/9/2013,27.6377,27.7822,27.1666,27.2106,3805700
7/10/2013,27.2357,27.7131,27.2357,27.5812,3080100
7/11/2013,27.8522,27.96,27.4655,27.7508,4061400
7/12/2013,27.8459,28.5938,27.7635,28.5558,5693900
7/15/2013,28.4924,28.5051,28.2325,28.2832,3265800
7/16/2013,28.2325,28.3783,27.7001,27.7698,3714500
7/17/2013,27.8712,27.9853,27.7254,27.8649,3645400
7/18/2013,27.8649,28.2452,27.7698,28.0931,3043700
7/19/2013,28.2008,28.4671,27.9663,28.2199,4317900
7/22/2013,28.0804,28.5875,27.7635,28.5051,3810500
7/23/2013,28.4734,28.5812,28.036,28.0867,3535100
7/24/2013,28.0677,28.1248,27.5036,27.662,3088100
7/25/2013,27.5163,28.1628,27.4782,28.0424,4088500
7/26/2013,28.5304,28.6002,27.998,28.391,4491100
7/29/2013,28.3466,28.8093,28.1882,28.5621,4326200
7/30/2013,28.5748,28.6699,28.017,28.3339,3619700
7/31/2013,28.4227,29.1009,28.4037,28.8284,6020600
8/1/2013,28.6128,29.0946,28.5495,28.6826,3652400
8/2/2013,28.5938,28.7903,28.4037,28.7269,3190700
8/5/2013,28.5558,28.7555,28.1977,28.3403,2953500
8/6/2013,28.1565,28.5178,28.1565,28.448,4980600
8/7/2013,28.3339,28.4354,28.0297,28.2515,3299400
8/8/2013,28.4354,28.6382,28.2769,28.5621,2892400
8/9/2013,28.4607,28.5241,28.1882,28.3403,3290800
