date,open,high,low,close,volume
2/27/1970,0.6388,0.6629,0.6388,0.6584,2342400
3/2/1970,0.6584,0.6704,0.6584,0.6614,3084800
3/3/1970,0.6614,0.6659,0.6569,0.6659,1753600
3/4/1970,0.6659,0.6681,0.6629,0.6644,2150400
3/5/1970,0.6644,0.6659,0.6599,0.6599,3046400
3/6/1970,0.6569,0.6569,0.6508,0.6569,768000
3/9/1970,0.6569,0.6606,0.6569,0.6576,550400
3/10/1970,0.6576,0.6622,0.6576,0.6622,857600
3/11/1970,0.6622,0.6629,0.6606,0.6622,1612800
3/12/1970,0.6622,0.6629,0.6614,0.6629,2022400
3/13/1970,0.6629,0.6659,0.6569,0.6569,3289600
3/16/1970,0.6554,0.6554,0.6358,0.6388,4633600
3/17/1970,0.6388,0.6493,0.6373,0.6395,2278400
3/18/1970,0.6418,0.6523,0.6418,0.6478,1036800
3/19/1970,0.6478,0.6523,0.6388,0.6403,524800
3/20/1970,0.6403,0.6478,0.6395,0.6478,678400
3/23/1970,0.6463,0.6463,0.6403,0.6403,384000
3/24/1970,0.6426,0.6463,0.6426,0.6463,396800
3/25/1970,0.6463,0.6795,0.6463,0.6569,3520000
3/26/1970,0.6569,0.6614,0.6538,0.6569,844800
3/30/1970,0.6508,0.6508,0.6403,0.6493,1062400
3/31/1970,0.6493,0.6569,0.6485,0.6569,486400
4/1/1970,0.6629,0.6689,0.6629,0.6659,1612800
4/2/1970,0.6659,0.6674,0.6629,0.6629,934400
4/3/1970,0.6629,0.6652,0.6629,0.6629,332800
4/6/1970,0.6629,0.6689,0.6599,0.6606,512000
4/7/1970,0.6606,0.6644,0.6599,0.6622,1254400
4/8/1970,0.6614,0.6614,0.6584,0.6591,204800
4/9/1970,0.6591,0.6614,0.6554,0.6569,742400
4/10/1970,0.6569,0.6569,0.6523,0.6523,614400
4/13/1970,0.6523,0.6523,0.6448,0.6448,934400
4/14/1970,0.6448,0.6456,0.6343,0.6448,1075200
4/15/1970,0.6448,0.6478,0.6358,0.6403,1587200
4/16/1970,0.6388,0.6388,0.6305,0.6305,1088000
4/17/1970,0.6305,0.6463,0.6275,0.6463,1241600
4/20/1970,0.6464,0.6509,0.6419,0.6419,678400
4/21/1970,0.6419,0.6441,0.6336,0.6336,780800
4/22/1970,0.6336,0.6358,0.6268,0.6268,1395200
4/23/1970,0.6223,0.6223,0.6125,0.6147,870400
4/24/1970,0.6147,0.6208,0.6147,0.6178,524800
4/27/1970,0.6178,0.6208,0.5891,0.5997,3084800
4/28/1970,0.5997,0.6117,0.5974,0.6034,1305600
4/29/1970,0.6034,0.6117,0.6027,0.6087,1254400
4/30/1970,0.6087,0.6117,0.5967,0.6004,537600
5/1/1970,0.6004,0.6057,0.5936,0.5936,780800
5/4/1970,0.5906,0.5906,0.5786,0.5786,2483200
5/5/1970,0.5726,0.5726,0.5575,0.5665,1740800
5/6/1970,0.5665,0.5846,0.5665,0.5695,2944000
5/7/1970,0.5718,0.5861,0.5718,0.5861,1433600
5/8/1970,0.5846,0.5846,0.5741,0.5741,985600
5/11/1970,0.5741,0.5741,0.568,0.568,448000
5/12/1970,0.5635,0.5635,0.5575,0.5597,1024000
5/13/1970,0.556,0.556,0.5492,0.556,1676800
5/14/1970,0.5552,0.5552,0.5522,0.5545,896000
5/15/1970,0.5575,0.5809,0.5575,0.5809,1292800
5/18/1970,0.5809,0.5846,0.5763,0.5801,1113600
5/19/1970,0.5789,0.5789,0.5547,0.5577,691200
5/20/1970,0.5547,0.5547,0.5427,0.5427,966400
5/21/1970,0.5427,0.5427,0.5306,0.5352,611200
5/22/1970,0.5306,0.5306,0.517,0.5186,518400
5/25/1970,0.514,0.514,0.5005,0.5005,467200
5/26/1970,0.4975,0.4975,0.4839,0.4854,662400
5/27/1970,0.4914,0.5397,0.4914,0.5336,508800
5/28/1970,0.5442,0.5789,0.5442,0.5638,566400
5/29/1970,0.5638,0.6,0.5427,0.5909,275200
6/1/1970,0.5909,0.603,0.5849,0.5879,489600
6/2/1970,0.5879,0.603,0.5728,0.5819,377600
6/3/1970,0.5819,0.5849,0.5758,0.5834,294400
6/4/1970,0.5849,0.5939,0.5849,0.5849,316800
6/5/1970,0.5789,0.5789,0.5684,0.5728,441600
6/8/1970,0.5728,0.5773,0.5593,0.5758,272000
6/9/1970,0.5758,0.5758,0.5698,0.5728,412800
6/10/1970,0.5728,0.5758,0.5622,0.5668,169600
6/11/1970,0.5638,0.5638,0.5411,0.5487,822400
6/12/1970,0.5532,0.5622,0.5532,0.5622,224000
6/15/1970,0.5638,0.5714,0.5638,0.5698,432000
6/16/1970,0.5698,0.5969,0.5668,0.5909,528000
6/17/1970,0.5909,0.6014,0.5819,0.5849,582400
6/18/1970,0.5849,0.6045,0.5804,0.6,390400
6/19/1970,0.606,0.6211,0.606,0.612,646400
6/22/1970,0.609,0.609,0.5939,0.5984,412800
6/23/1970,0.5984,0.612,0.5955,0.6,252800
6/24/1970,0.6,0.606,0.5879,0.5969,182400
6/25/1970,0.5969,0.6014,0.5879,0.5939,192000
6/26/1970,0.5939,0.6,0.5758,0.5758,134400
6/29/1970,0.5758,0.5773,0.5608,0.5668,236800
6/30/1970,0.5668,0.5849,0.5668,0.5668,246400
7/1/1970,0.5668,0.5804,0.5668,0.5804,185600
7/2/1970,0.5804,0.5909,0.5804,0.5804,819200
7/6/1970,0.5804,0.5893,0.5804,0.5879,185600
7/7/1970,0.5834,0.5834,0.5789,0.5819,240000
7/8/1970,0.5819,0.6,0.5789,0.6,425600
7/9/1970,0.6,0.6014,0.5879,0.5969,268800
7/10/1970,0.5969,0.6014,0.5789,0.5909,3520000
7/13/1970,0.5909,0.5955,0.5863,0.5939,220800
7/14/1970,0.5939,0.6,0.5834,0.6,326400
7/15/1970,0.6014,0.6271,0.6014,0.6225,675200
7/16/1970,0.6225,0.6496,0.6211,0.6452,697600
7/17/1970,0.6452,0.6633,0.6422,0.6633,592000
7/20/1970,0.6604,0.6604,0.6483,0.6483,496000
7/21/1970,0.6483,0.6483,0.6393,0.6439,832000
7/22/1970,0.6439,0.6574,0.6439,0.6468,489600
7/23/1970,0.6468,0.6544,0.6347,0.6377,345600
7/24/1970,0.6377,0.6574,0.6363,0.6559,473600
7/27/1970,0.6559,0.6588,0.6529,0.6574,214400
7/28/1970,0.6513,0.6513,0.6408,0.6483,422400
7/29/1970,0.6483,0.6498,0.6408,0.6408,412800
7/30/1970,0.6408,0.6453,0.6363,0.6393,198400
7/31/1970,0.6393,0.6393,0.6197,0.6272,371200
8/3/1970,0.6272,0.6302,0.6091,0.6152,582400
8/4/1970,0.6152,0.6152,0.6047,0.6091,188800
8/5/1970,0.6091,0.6152,0.6031,0.6091,595200
8/6/1970,0.6152,0.6272,0.6152,0.6257,412800
8/7/1970,0.6257,0.6272,0.6167,0.6197,268800
8/10/1970,0.6197,0.6197,0.6121,0.6167,115200
8/11/1970,0.6167,0.6182,0.6136,0.6152,140800
8/12/1970,0.6152,0.6212,0.6136,0.6136,662400
8/13/1970,0.6136,0.6272,0.6121,0.6272,329600
8/14/1970,0.6272,0.6272,0.6091,0.6152,652800
8/17/1970,0.6136,0.6136,0.6061,0.6077,441600
8/18/1970,0.6091,0.6242,0.6091,0.6197,284800
8/19/1970,0.6197,0.6272,0.6167,0.6167,425600
8/20/1970,0.6167,0.6302,0.6167,0.6302,1696000
8/21/1970,0.6302,0.6363,0.6257,0.6272,310400
8/24/1970,0.6272,0.6363,0.6242,0.6332,790400
8/25/1970,0.6332,0.6347,0.6257,0.6288,460800
8/26/1970,0.6288,0.6453,0.6272,0.6363,499200
8/27/1970,0.6363,0.6408,0.6332,0.6363,400000
8/28/1970,0.6347,0.6347,0.6257,0.6318,400000
8/31/1970,0.6318,0.6318,0.6257,0.6288,310400
9/1/1970,0.6288,0.6393,0.6272,0.6393,198400
9/2/1970,0.6393,0.6483,0.6347,0.6483,297600
9/3/1970,0.6483,0.6513,0.6453,0.6453,476800
9/4/1970,0.6453,0.6468,0.6393,0.6439,400000
9/8/1970,0.6439,0.6439,0.6332,0.6393,304000
9/9/1970,0.6393,0.6483,0.6363,0.6423,393600
9/10/1970,0.6393,0.6393,0.6318,0.6318,240000
9/11/1970,0.6318,0.6393,0.6318,0.6318,585600
9/14/1970,0.6318,0.6377,0.6302,0.6318,422400
9/15/1970,0.6318,0.6347,0.6242,0.6347,406400
9/16/1970,0.6347,0.6377,0.6332,0.6377,627200
9/17/1970,0.6377,0.6513,0.6377,0.6513,323200
9/18/1970,0.6513,0.6529,0.6468,0.6513,249600
9/21/1970,0.6453,0.6453,0.6332,0.6393,281600
9/22/1970,0.6393,0.6393,0.6318,0.6347,390400
9/23/1970,0.6347,0.6513,0.6347,0.6363,1008000
9/24/1970,0.6363,0.6453,0.6242,0.6363,380800
9/25/1970,0.6363,0.6468,0.6347,0.6393,361600
9/28/1970,0.6393,0.6439,0.6332,0.6393,185600
9/29/1970,0.6377,0.6377,0.6332,0.6332,419200
9/30/1970,0.6332,0.6393,0.6332,0.6377,348800
10/1/1970,0.6377,0.6423,0.6332,0.6377,198400
10/2/1970,0.6377,0.6618,0.6347,0.6618,364800
10/5/1970,0.6618,0.6634,0.6574,0.6618,281600
10/6/1970,0.6618,0.6634,0.6574,0.6574,745600
10/7/1970,0.6574,0.6588,0.6423,0.6453,630400
10/8/1970,0.6483,0.6604,0.6483,0.6483,323200
10/9/1970,0.6483,0.6604,0.6453,0.6529,400000
10/12/1970,0.6544,0.6604,0.6544,0.6604,121600
10/13/1970,0.6574,0.6574,0.6439,0.6468,1030400
10/14/1970,0.6468,0.6498,0.6423,0.6423,204800
10/15/1970,0.6423,0.6498,0.6423,0.6498,464000
10/16/1970,0.6498,0.6634,0.6468,0.6574,620800
10/19/1970,0.6575,0.6635,0.6499,0.6499,624000
10/20/1970,0.6515,0.6575,0.6515,0.6545,681600
10/21/1970,0.6545,0.6575,0.6515,0.6515,284800
10/22/1970,0.6515,0.6561,0.6485,0.6545,188800
10/23/1970,0.6545,0.6545,0.644,0.6454,828800
10/26/1970,0.6454,0.6499,0.6424,0.6454,300800
10/27/1970,0.6454,0.6575,0.6454,0.6561,326400
10/28/1970,0.6561,0.6635,0.6485,0.662,451200
10/29/1970,0.662,0.6726,0.6605,0.6605,217600
10/30/1970,0.6605,0.6666,0.6469,0.659,387200
11/2/1970,0.662,0.6696,0.662,0.6681,224000
11/3/1970,0.6681,0.674,0.6605,0.6696,166400
11/4/1970,0.6786,0.6877,0.6786,0.6831,537600
11/5/1970,0.6877,0.6997,0.6877,0.6997,336000
11/6/1970,0.6997,0.6997,0.6892,0.6951,368000
11/9/1970,0.6951,0.7148,0.6951,0.7148,720000
11/10/1970,0.7148,0.7254,0.7148,0.7164,544000
11/11/1970,0.7164,0.7178,0.7118,0.7134,208000
11/12/1970,0.7134,0.7164,0.7058,0.7058,284800
11/13/1970,0.7043,0.7043,0.6951,0.6967,1024000
11/16/1970,0.6967,0.7043,0.6907,0.6967,534400
11/17/1970,0.6967,0.6997,0.6937,0.6937,713600
11/18/1970,0.6937,0.6937,0.6831,0.6831,592000
11/19/1970,0.6831,0.6923,0.6772,0.6877,518400
11/20/1970,0.6877,0.6907,0.6831,0.6877,595200
11/23/1970,0.6877,0.6877,0.6772,0.6786,643200
11/24/1970,0.6786,0.6816,0.6726,0.6756,384000
11/25/1970,0.6756,0.6861,0.6696,0.6831,390400
11/27/1970,0.6847,0.6923,0.6847,0.6877,240000
11/30/1970,0.6923,0.7193,0.6923,0.7164,857600
12/1/1970,0.7164,0.7239,0.7072,0.7088,620800
12/2/1970,0.7088,0.7164,0.7072,0.7134,256000
12/3/1970,0.7148,0.7223,0.7148,0.7193,307200
12/4/1970,0.7193,0.7239,0.7164,0.7239,268800
12/7/1970,0.7239,0.7254,0.7208,0.7208,320000
12/8/1970,0.7208,0.7299,0.7178,0.7299,448000
12/9/1970,0.7299,0.7329,0.7254,0.7269,764800
12/10/1970,0.7269,0.7284,0.7178,0.7269,595200
12/11/1970,0.7269,0.7299,0.7239,0.7239,294400
12/14/1970,0.7239,0.7329,0.7208,0.7269,371200
12/15/1970,0.7269,0.7329,0.7239,0.7269,416000
12/16/1970,0.7254,0.7254,0.7193,0.7208,604800
12/17/1970,0.7208,0.7269,0.7208,0.7208,252800
12/18/1970,0.7208,0.7223,0.7058,0.7058,579200
12/21/1970,0.7058,0.7088,0.6937,0.6982,1196800
12/22/1970,0.6967,0.6967,0.6726,0.6923,1123200
12/23/1970,0.6923,0.6967,0.6892,0.6967,723200
12/24/1970,0.6967,0.6982,0.6907,0.6937,1248000
12/28/1970,0.6937,0.6951,0.6907,0.6937,320000
12/29/1970,0.6937,0.6937,0.6907,0.6937,198400
12/30/1970,0.6937,0.6951,0.6923,0.6923,313600
12/31/1970,0.6937,0.6997,0.6937,0.6997,214400
1/4/1971,0.6997,0.6997,0.6937,0.6937,284800
1/5/1971,0.6937,0.6997,0.6907,0.6937,166400
1/6/1971,0.6937,0.6951,0.6877,0.6877,320000
1/7/1971,0.6877,0.6997,0.6877,0.6997,249600
1/8/1971,0.6997,0.7178,0.6997,0.7027,1484800
1/11/1971,0.7027,0.7058,0.6951,0.7058,483200
1/12/1971,0.7058,0.7164,0.7043,0.7118,832000
1/13/1971,0.7118,0.7148,0.7058,0.7072,323200
1/14/1971,0.7072,0.7072,0.6892,0.6892,844800
1/15/1971,0.6892,0.7027,0.6831,0.6892,713600
1/18/1971,0.6848,0.6848,0.6757,0.6818,403200
1/19/1971,0.6818,0.6878,0.6803,0.6878,358400
1/20/1971,0.6878,0.6908,0.6878,0.6908,1129600
1/21/1971,0.6908,0.6908,0.6848,0.6862,403200
1/22/1971,0.6862,0.6878,0.6773,0.6803,572800
1/25/1971,0.6803,0.6832,0.6757,0.6832,403200
1/26/1971,0.6832,0.6862,0.6788,0.6803,1190400
1/27/1971,0.6818,0.6878,0.6818,0.6878,1164800
1/28/1971,0.6878,0.6999,0.6862,0.6983,1084800
1/29/1971,0.6999,0.7059,0.6999,0.7059,528000
2/1/1971,0.7059,0.7073,0.7029,0.7059,1193600
2/2/1971,0.7059,0.7059,0.7014,0.7045,1308800
2/3/1971,0.7045,0.7045,0.6999,0.7029,720000
2/4/1971,0.7029,0.7029,0.6983,0.7029,777600
2/5/1971,0.7029,0.7029,0.6999,0.7029,537600
2/8/1971,0.7029,0.7104,0.7029,0.7104,489600
2/9/1971,0.7104,0.7165,0.7029,0.7045,1353600
2/10/1971,0.7045,0.7104,0.7029,0.7089,675200
2/11/1971,0.7089,0.7104,0.7045,0.7089,2256000
2/12/1971,0.7089,0.7119,0.7073,0.7073,524800
2/16/1971,0.7073,0.7165,0.7059,0.715,1219200
2/17/1971,0.715,0.7165,0.6999,0.7045,713600
2/18/1971,0.7045,0.7089,0.7029,0.7059,697600
2/19/1971,0.7059,0.7059,0.6953,0.6953,569600
2/22/1971,0.6953,0.6983,0.6894,0.6908,300800
2/23/1971,0.6908,0.6983,0.6757,0.6969,1420800
2/24/1971,0.6969,0.7029,0.6938,0.6953,374400
2/25/1971,0.6953,0.7089,0.6938,0.7059,745600
2/26/1971,0.7059,0.7119,0.7014,0.7059,361600
3/1/1971,0.7059,0.7135,0.6999,0.7073,281600
3/2/1971,0.7073,0.718,0.7059,0.715,976000
3/3/1971,0.715,0.7194,0.7104,0.715,380800
3/4/1971,0.715,0.7165,0.7104,0.7135,467200
3/5/1971,0.7135,0.715,0.7089,0.7119,1043200
3/8/1971,0.7119,0.7135,0.7045,0.7119,1004800
3/9/1971,0.7119,0.7135,0.7073,0.7104,848000
3/10/1971,0.7104,0.7165,0.7104,0.7135,748800
3/11/1971,0.7135,0.721,0.7135,0.718,1017600
3/12/1971,0.718,0.721,0.7119,0.7119,896000
3/15/1971,0.7119,0.724,0.7104,0.721,937600
3/16/1971,0.724,0.7421,0.724,0.7361,956800
3/17/1971,0.7361,0.7421,0.7315,0.7391,803200
3/18/1971,0.7391,0.7586,0.7391,0.7542,518400
3/19/1971,0.7542,0.7602,0.7451,0.7512,649600
3/22/1971,0.7512,0.7602,0.7497,0.7572,496000
3/23/1971,0.7572,0.7586,0.7481,0.7527,400000
3/24/1971,0.7527,0.7586,0.7497,0.7497,576000
3/25/1971,0.7497,0.7572,0.7481,0.7542,496000
3/26/1971,0.7542,0.7542,0.7451,0.7542,1027200
3/29/1971,0.7542,0.7542,0.73,0.73,1027200
3/30/1971,0.73,0.7466,0.727,0.7435,816000
3/31/1971,0.7435,0.7542,0.7421,0.7527,659200
4/1/1971,0.7527,0.7527,0.7451,0.7466,425600
4/2/1971,0.7466,0.7466,0.7407,0.7451,579200
4/5/1971,0.7451,0.7497,0.7435,0.7497,556800
4/6/1971,0.7497,0.7512,0.7451,0.7512,1056000
4/7/1971,0.7512,0.7542,0.7497,0.7542,646400
4/8/1971,0.7542,0.7542,0.7466,0.7481,524800
4/12/1971,0.7481,0.7481,0.7391,0.7391,3552000
4/13/1971,0.7391,0.7391,0.73,0.7361,704000
4/14/1971,0.7361,0.7407,0.7331,0.7376,537600
4/15/1971,0.7376,0.7407,0.7331,0.7391,886400
4/16/1971,0.7435,0.7527,0.7435,0.7497,2236800
4/19/1971,0.7498,0.7573,0.7498,0.7543,768000
4/20/1971,0.7543,0.7588,0.7513,0.7513,656000
4/21/1971,0.7513,0.7529,0.7378,0.7378,662400
4/22/1971,0.7378,0.7422,0.7271,0.7271,780800
4/23/1971,0.7271,0.7287,0.7211,0.7226,1372800
4/26/1971,0.7226,0.7332,0.7181,0.7181,1484800
4/27/1971,0.7181,0.7226,0.703,0.706,944000
4/28/1971,0.706,0.7121,0.7046,0.709,950400
4/29/1971,0.709,0.7166,0.709,0.7151,1475200
4/30/1971,0.7241,0.7332,0.7241,0.7302,544000
5/3/1971,0.7302,0.7302,0.7151,0.7257,377600
5/4/1971,0.7257,0.7302,0.7241,0.7287,1081600
5/5/1971,0.7287,0.7332,0.7271,0.7316,454400
5/6/1971,0.7316,0.7332,0.7257,0.7271,704000
5/7/1971,0.7257,0.7257,0.7211,0.7226,1888000
5/10/1971,0.7226,0.7257,0.7166,0.7211,572800
5/11/1971,0.7211,0.7271,0.7151,0.7271,576000
5/12/1971,0.7271,0.7362,0.7257,0.7346,1260800
5/13/1971,0.7346,0.7422,0.7302,0.7362,809600
5/14/1971,0.7362,0.7392,0.7332,0.7332,1737600
5/17/1971,0.7332,0.7362,0.7211,0.7241,1244800
5/18/1971,0.7241,0.7241,0.7121,0.7181,1193600
5/19/1971,0.7181,0.7241,0.7181,0.7181,787200
5/20/1971,0.7181,0.7226,0.7121,0.7166,1561600
5/21/1971,0.7166,0.7241,0.7121,0.7211,1619200
5/24/1971,0.7211,0.7241,0.7166,0.7166,217600
5/25/1971,0.7136,0.7136,0.709,0.7121,636800
5/26/1971,0.7121,0.7181,0.7121,0.7151,825600
5/27/1971,0.7151,0.7211,0.7121,0.7211,230400
5/28/1971,0.7211,0.7241,0.7151,0.7181,796800
6/1/1971,0.7181,0.7287,0.7151,0.7287,1065600
6/2/1971,0.7287,0.7302,0.7257,0.7287,265600
6/3/1971,0.7302,0.7408,0.7302,0.7362,512000
6/4/1971,0.7408,0.7513,0.7408,0.7513,646400
6/7/1971,0.7513,0.7573,0.7483,0.7513,294400
6/8/1971,0.7513,0.7573,0.7467,0.7557,486400
6/9/1971,0.7557,0.7588,0.7498,0.7588,761600
6/10/1971,0.7588,0.7724,0.7557,0.7678,419200
6/11/1971,0.7724,0.7905,0.7724,0.7829,454400
6/14/1971,0.7829,0.7875,0.7784,0.7829,710400
6/15/1971,0.7829,0.7875,0.7754,0.7829,1356800
6/16/1971,0.7815,0.7815,0.7724,0.7754,1008000
6/17/1971,0.7754,0.7815,0.7754,0.7754,195200
6/18/1971,0.7754,0.7815,0.7724,0.7754,268800
6/21/1971,0.7754,0.7815,0.7754,0.7799,364800
6/22/1971,0.777,0.777,0.7708,0.777,534400
6/23/1971,0.777,0.7784,0.7708,0.774,329600
6/24/1971,0.777,0.7829,0.777,0.7829,534400
6/25/1971,0.7784,0.7784,0.7754,0.7784,473600
6/28/1971,0.7784,0.7799,0.7724,0.7799,214400
6/29/1971,0.7799,0.7815,0.777,0.7784,208000
6/30/1971,0.7784,0.7829,0.7694,0.7815,464000
7/1/1971,0.7815,0.7829,0.7708,0.7829,518400
7/2/1971,0.7829,0.7875,0.7799,0.7875,249600
7/6/1971,0.7875,0.795,0.7845,0.795,233600
7/7/1971,0.795,0.8116,0.7905,0.8116,489600
7/8/1971,0.8132,0.8327,0.8132,0.8312,652800
7/9/1971,0.8312,0.8327,0.8207,0.8207,742400
7/12/1971,0.8207,0.8267,0.8146,0.8237,300800
7/13/1971,0.8237,0.8327,0.8132,0.8237,620800
7/14/1971,0.8237,0.8297,0.8237,0.8297,284800
7/15/1971,0.8327,0.8432,0.8327,0.8388,262400
7/16/1971,0.8418,0.8448,0.8418,0.8432,464000
7/19/1971,0.8419,0.8419,0.8329,0.8419,297600
7/20/1971,0.8419,0.8434,0.8389,0.8404,246400
7/21/1971,0.8404,0.845,0.8404,0.845,460800
7/22/1971,0.845,0.845,0.8389,0.8434,441600
7/23/1971,0.8434,0.8465,0.8389,0.8465,716800
7/26/1971,0.8465,0.8555,0.8465,0.854,371200
7/27/1971,0.854,0.857,0.8465,0.851,268800
7/28/1971,0.851,0.851,0.8465,0.848,627200
7/29/1971,0.845,0.845,0.8178,0.8254,707200
7/30/1971,0.8238,0.8238,0.8027,0.8042,848000
8/2/1971,0.8042,0.8103,0.8027,0.8087,371200
8/3/1971,0.8072,0.8072,0.7982,0.7982,336000
8/4/1971,0.7967,0.7967,0.7906,0.7921,473600
8/5/1971,0.7921,0.7937,0.7846,0.7892,633600
8/6/1971,0.7906,0.8087,0.7906,0.8042,220800
8/9/1971,0.8042,0.8103,0.7967,0.7967,224000
8/10/1971,0.7967,0.8057,0.7967,0.7997,262400
8/11/1971,0.8042,0.8118,0.8042,0.8087,201600
8/12/1971,0.8087,0.8162,0.8057,0.8162,284800
8/13/1971,0.8162,0.8208,0.8162,0.8208,403200
8/16/1971,0.8389,0.8616,0.8389,0.848,656000
8/17/1971,0.848,0.8555,0.8329,0.845,476800
8/18/1971,0.845,0.854,0.8404,0.845,233600
8/19/1971,0.845,0.8465,0.8389,0.8404,678400
8/20/1971,0.8404,0.8419,0.8345,0.8359,147200
8/23/1971,0.8389,0.8465,0.8389,0.8389,179200
8/24/1971,0.845,0.8555,0.845,0.851,406400
8/25/1971,0.8661,0.8872,0.8661,0.8691,425600
8/26/1971,0.8691,0.8691,0.8645,0.8675,252800
8/27/1971,0.8675,0.8721,0.8631,0.8721,217600
8/30/1971,0.8721,0.8721,0.8661,0.8675,153600
8/31/1971,0.8675,0.8737,0.8675,0.8691,153600
9/1/1971,0.8691,0.8691,0.8631,0.8631,355200
9/2/1971,0.8631,0.8737,0.8586,0.8737,163200
9/3/1971,0.8737,0.8751,0.8707,0.8721,172800
9/7/1971,0.8721,0.8751,0.8721,0.8751,112000
9/8/1971,0.8751,0.8812,0.8737,0.8812,374400
9/9/1971,0.8842,0.8902,0.8842,0.8842,521600
9/10/1971,0.8842,0.8842,0.8766,0.8796,182400
9/13/1971,0.8796,0.8887,0.8796,0.8858,249600
9/14/1971,0.8858,0.8932,0.8812,0.8812,726400
9/15/1971,0.8812,0.8872,0.8751,0.8842,1168000
9/16/1971,0.8812,0.8812,0.8782,0.8812,403200
9/17/1971,0.8812,0.8812,0.8751,0.8782,377600
9/20/1971,0.8782,0.8796,0.8691,0.8782,454400
9/21/1971,0.8782,0.8796,0.8751,0.8796,208000
9/22/1971,0.8796,0.8858,0.8737,0.8751,825600
9/23/1971,0.8707,0.8707,0.8555,0.8661,976000
9/24/1971,0.8661,0.8782,0.8645,0.8721,918400
9/27/1971,0.8721,0.8751,0.8707,0.8737,102400
9/28/1971,0.8691,0.8691,0.8586,0.8586,275200
9/29/1971,0.86,0.8707,0.86,0.8645,342400
9/30/1971,0.8645,0.8737,0.851,0.857,633600
10/1/1971,0.857,0.8737,0.854,0.8721,304000
10/4/1971,0.8721,0.8812,0.8691,0.8691,672000
10/5/1971,0.8691,0.8707,0.8631,0.8631,214400
10/6/1971,0.8631,0.8751,0.8631,0.8751,275200
10/7/1971,0.8751,0.8796,0.8691,0.8721,256000
10/8/1971,0.8721,0.8737,0.8691,0.8691,579200
10/11/1971,0.8691,0.8737,0.8645,0.8721,121600
10/12/1971,0.8721,0.8721,0.8645,0.8691,243200
10/13/1971,0.8721,0.8782,0.8721,0.8751,204800
10/14/1971,0.8751,0.8751,0.8707,0.8737,262400
10/15/1971,0.8737,0.8751,0.8645,0.8645,160000
10/18/1971,0.8647,0.8677,0.8542,0.8542,364800
10/19/1971,0.8542,0.8542,0.8467,0.8481,537600
10/20/1971,0.8481,0.8602,0.8435,0.8451,534400
10/21/1971,0.8435,0.8435,0.8391,0.8405,361600
10/22/1971,0.8405,0.8511,0.8391,0.8421,310400
10/25/1971,0.8421,0.8481,0.833,0.8391,198400
10/26/1971,0.8421,0.8511,0.8421,0.8435,691200
10/27/1971,0.8435,0.8511,0.836,0.8451,358400
10/28/1971,0.8451,0.8511,0.8405,0.8497,304000
10/29/1971,0.8497,0.8572,0.8481,0.8572,332800
11/1/1971,0.8556,0.8556,0.8451,0.8511,416000
11/2/1971,0.8497,0.8497,0.836,0.8481,390400
11/3/1971,0.8481,0.8542,0.8451,0.8542,649600
